source,stock,nid,date,likes,text
dc_title,국내주식갤,3328,,,2026 8월 1주 Global Portfolio 전략 Top Pick
dc_title,국내주식갤,3326,,,"2026 반도체 AI 데이터센터 투자 시대, 건설주 최대 수혜주"
dc_title,국내주식갤,3325,,,씨 ㅂ 돌대가리 개미들아 내일은 쳐사지마라
dc_title,국내주식갤,3324,,,사나이테스트 왜캐 씨게하냐
dc_title,국내주식갤,3323,,,얘들아 악성매물대 말인데 완전히 소화되는데 1년이 넘게걸리는거 허다함?
dc_title,국내주식갤,3322,,,주식 종목 발굴할때 말인데 시총 그나마 상위 100위 안에 드는 종목들
dc_title,국내주식갤,3320,,,삼전 하닉보다 *스가 최고다...
dc_title,국내주식갤,3319,,,단일종목 레버리지  더강화조치로 1억으로 하면 해결되는거아님?
dc_title,국내주식갤,3318,,,AI 시장의 대전환 시작! AI 인프라 관련주 TOP5 총정리
dc_title,국내주식갤,3317,,,효성화학 사라 지금이 최저가임
dc_title,국내주식갤,3315,,,근데 단일종목 레버리지 정부 왜이렇게 욕먹냐
dc_title,국내주식갤,3314,,,"집 나가려던 그녀, 69초 후 15층 발코니에서 추락… 왜?"
dc_title,국내주식갤,3313,,,"146명 사망, 18분간 4개의 탈출구가 사라졌다"
dc_title,국내주식갤,3311,,,개미들 익명그룹방에서 정보 공유합시다
dc_title,국내주식갤,3310,,,"5주 전 외국인이 순매수한 섹터 건강관리, 그 뒤 5주 수급이 흥미롭네요"
dc_title,국내주식갤,3306,,,사기업에서도 국무회의처럼 회의 중계 필수로 해야됨 ㅇㅇ
dc_title,국내주식갤,3305,,,키움 승질나네
dc_title,국내주식갤,3304,,,키움 접속  왜 안되냐
dc_title,국내주식갤,3302,,,자산관리앱 도미노 대체
dc_title,국내주식갤,3301,,,삼성전자 19~20에 들어간 사람들 존나 부럽다
dc_title,국내주식갤,3299,,,키옥시아랑 하닉이랑 1도 관련없다 기회줄때 하닉사
dc_title,국내주식갤,3298,,,아시발 하닉 상에 2억 미수 갈겻는데 머냐
dc_title,국내주식갤,3297,,,어제 마지막 레버라고 하닉 하따친놈은 배때지 쳐불렀겠네
dc_title,국내주식갤,3296,,,하닉 풀미수 1억5천 갈김 ㅋㅋ
dc_title,국내주식갤,3295,,,하닉인버스지금사면 어짜피 더 밑으로 못가는거아님?
dc_title,국내주식갤,3294,,,다들 많이들 벌고 있을텐데.
dc_title,국내주식갤,3293,,,형들 궁금한게 있어 (국장)
dc_title,국내주식갤,3292,,,주식 대폭락 경험자는 앞으로 주식 안한다
dc_title,국내주식갤,3291,,,이제부터 존나 오르는 이유
dc_title,국내주식갤,3290,,,하도 빠져서 상한가쳐도 감흥이없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
dc_title,국내주식갤,3289,,,2026년 하반기 2차전지 관련주 전망 실적 개선 TOP4 종목
dc_title,국내주식갤,3288,,,단타로 700먹고 나간다
dc_title,국내주식갤,3287,,,그래도 숨통은 트이네 잠도 잘 못 잤는데
dc_title,국내주식갤,3286,,,아직도 국장하노? 하루만에 손실금 복구 방법
dc_title,국내주식갤,3285,,,사기꾼인거 알면서 투자해놓고 왜 비명임
dc_title,국내주식갤,3284,,,완전  바카라 도박장이네
dc_title,국내주식갤,3283,,,연기금 오늘 팔고 리밸런스 하면 되겧네
dc_title,국내주식갤,3281,,,범국가적으로 분석중이다
dc_title,국내주식갤,3280,,,미장 ㅈㄴ오르는데 하닉이 왜 떨어져?
dc_title,국내주식갤,3279,,,김용범 청문회 기싸움 영상
dc_title,국내주식갤,3278,,,주식때문에 이혼하게 생김 조언좀
dc_title,국내주식갤,3276,,,ETF 2배 레버러지 샀는데 왜 더 손해인가요?
dc_title,국내주식갤,3275,,,국장에서 원웨이로 누워있는게 미친짓이지
dc_title,국내주식갤,3274,,,"2026 지주회사 관련주｜LG, HD현대, 한화, LS, CJ 주가 전망"
dc_title,국내주식갤,3272,,,참치 공장 끔찍 참극: 12톤 참치 뒤에 갇힌 남자의 마지막 순간은?
dc_title,국내주식갤,3271,,,오늘 코덱스 200커버드콜액티브 배당락임
dc_title,국내주식갤,3269,,,삼닉 10~15만원선이 적정가임 부정하지마셈
dc_title,국내주식갤,3268,,,전에 전세금 빼서 주식 박은 공무원 있었자나
dc_title,국내주식갤,3267,,,미국유럽처럼 스포츠 토토랑 카지노 합법화 해라
dc_title,국내주식갤,3266,,,"김정남 VX 테러, CCTV 속 도주한 네 남자의 행방은?"
dc_title,국내주식갤,3265,,,삼전 32층도 있어요~
dc_title,국내주식갤,3262,,,존나궁금) 국장에 장기투자는 틀린거임??
dc_title,국내주식갤,3261,,,국장하는 병신들은 왜 지들이 물려놓고 정부탓하고 있냐?ㅋㅋ
dc_title,국내주식갤,3259,,,리밸런싱
dc_title,국내주식갤,3258,,,5천찍고 반등이나 횡보 가능하냐?
dc_title,국내주식갤,3257,,,여기 왜 념글 안뜨냐?
dc_title,국내주식갤,3256,,,취업했는데 적금들까 ETF 할까 고민임
dc_title,국내주식갤,3255,,,26년은 최악의 연도다
dc_title,국내주식갤,3252,,,주식 입문하려는데 하닉 6~7층 쯤 때 괜찮을까요 ?
dc_title,국내주식갤,3251,,,삼전 16 하닉 83 까지갑니다
dc_title,국내주식갤,3250,,,당분간 주가 오를 수가 없는 이유
dc_title,국내주식갤,3249,,,지금사야지 병신새끼들아
dc_title,국내주식갤,3248,,,삼전하닉만 떨어진거아냐
dc_title,국내주식갤,3247,,,이 이상의 지옥은 없을거라 믿고 싶었어
dc_title,국내주식갤,3246,,,살자하로간다
dc_title,국내주식갤,3245,,,삼성전자 너는 애국마저 최강이라는 말이냐
dc_title,국내주식갤,3244,,,6.3 선거전에 정리하고 관망중인데
dc_title,국내주식갤,3243,,,지금 단타도 함부러 못치겠노
dc_title,국내주식갤,3242,,,삼전5만원 하닉20만원이였는데 왜 아픈소리들을함?
dc_title,국내주식갤,3241,,,집값 1억올랐는데 주식으로 1억 날렸노
dc_title,국내주식갤,3240,,,아이고..곡소리
dc_title,국내주식갤,3237,,,2026년 하반기 주식 추천 종목 분석｜TOP5 목표주가 및 투자전략
dc_title,국내주식갤,3236,,,2026 7월 5주 Global Portfolio 전략 Top Pick
dc_title,국내주식갤,3235,,,그래도 다들 이득아님?
dc_title,국내주식갤,3234,,,고양이가 아침에 매도 버튼 눌렀다
dc_title,국내주식갤,3233,,,내일 단타금지다.
dc_title,국내주식갤,3232,,,전원주도 좃같아서 하닉팔듯  ㅋ
dc_title,국내주식갤,3231,,,??? : 삼성전자 10만간다....
dc_title,국내주식갤,3230,,,야야 그러니까 낼 하닉 155에서도 떨어진다고?
dc_title,국내주식갤,3229,,,하닉 100 깨질 건데 ㅋㅋ
dc_title,국내주식갤,3228,,,스퀘어 200만이면 사형임?
dc_title,국내주식갤,3227,,,회사 노괴 포티 피프티들 곱창난거 ㅈㄴ 좋다
dc_title,국내주식갤,3226,,,오늘 하루 2천 날아갔는데 밥은 존나 맛있네
dc_title,국내주식갤,3225,,,와시발 24에서 저점이네 들어갈까했는데
dc_title,국내주식갤,3224,,,잘 먹고갑니다
dc_title,국내주식갤,3222,,,너네들 특징
dc_title,국내주식갤,3220,,,하루만에 4년치 은행이자 쳐날려먹는 주식 ㅋㅋㅋ
dc_title,국내주식갤,3219,,,AI는 6만 명 중 한 명을 어떻게 잡았나? '사고목격자'가 밝히는 진실
dc_title,국내주식갤,3218,,,레버리지 무슨생각으로 함?
dc_title,국내주식갤,3217,,,이재명 씨발아 부자들 돈 뺏어서 강제로 삼전하닉 매수시켜서 코스피 유지해
dc_title,국내주식갤,3216,,,코덱스200커버드콜액티브 배당 얼마 나오려나
dc_title,국내주식갤,3215,,,"수술대 위의 아이러니: '오른쪽' 동의서, '왼쪽' 수술대 위에서 벌어진"
dc_title,국내주식갤,3214,,,진짜 개작살난 병신장에서 제일 개좆같은점
dc_title,국내주식갤,3213,,,진짜 씨발 개좆같이 쳐물렸네 하
dc_title,국내주식갤,3212,,,나 진짜 어떡하지....
dc_title,국내주식갤,3211,,,수술실의 망각: 13인치 견인기가 몸 안에 남겨진 충격적인 진실
dc_title,국내주식갤,3208,,,다들 주식종목 어케발굴함???
dc_title,국내주식갤,3206,,,거래량 변화에서 종목 아이디어 찾기
dc_title,국내주식갤,3203,,,주식이 오르든 말든 나처럼 단타를 쳐
dc_title,국내주식갤,3202,,,"2026 방산주 전망 탄도탄 요격 미사일 공급 부족, K-방산 수혜주"
dc_title,국내주식갤,3201,,,"하늘로 쏜 총 한 발, 1.5마일 밖 소녀의 죽음으로… 작은 실수가 참사"
dc_title,국내주식갤,3200,,,네보미 한국주식갤러리가면있음
dc_title,국내주식갤,3198,,,ueLdhamXjnwm
dc_title,국내주식갤,3197,,,IWziPmVnEYQv
dc_title,국내주식갤,3196,,,코오롱티슈진 임상 실패로부터 우리가 배워야 할 것
dc_title,국내주식갤,3193,,,아직도 국내주식한다고??
dc_title,국내주식갤,3191,,,2Q26 Review 하반기 AI·전력·바이오·태양광·금융 수혜주
dc_title,국내주식갤,3190,,,주린이 국내주식 궁금한거 질문좀요
dc_title,국내주식갤,3189,,,하닉 140까진 무조간 빠지는 이유
dc_title,국내주식갤,3188,,,기업의 기본 체력을 AI로 점검
dc_title,국내주식갤,3187,,,주식은 내가봤을땐 2번정도 기회 남았어 ㅇㅇ
dc_title,국내주식갤,3186,,,"단 한마디 오해, 5명 사망 379명은 불타는 여객기에서 어떻게 살아 나"
dc_title,국내주식갤,3184,,,"40일간 아마존 정글, 네 남매 생존의 기적"
dc_title,국내주식갤,3183,,,2026년 에너지·화학·태양광 유망주 실적 분석
dc_title,국내주식갤,3182,,,bZqISGEPwPYv
dc_title,국내주식갤,3181,,,"2026년, 주식 필터링의 패러다임이 바뀌었습니다."
dc_title,국내주식갤,3180,,,출퇴근 지하철에서 10초 만에 종목 골랐습니다.
dc_title,국내주식갤,3179,,,고베타·모멘텀·재무건전성 아이디어를 빠르게 탐색
dc_title,국내주식갤,3178,,,"미국 골든돔, MASGA 정책 수혜주 국내 조선주에 미치는 영향 완벽 분"
dc_title,국내주식갤,3176,,,미국 빅테크 실적 프리뷰｜메타·아마존·애플 투자 포인트 완벽 분석
dc_title,국내주식갤,3175,,,한국 주식 AI 스크리너 EasyStock
dc_title,국내주식갤,3174,,,2026 게임주 투자전망 TOP3 실적·목표주가·신작 완벽 분석
dc_title,국내주식갤,3173,,,텔레그램 시황 분석방 만들었는데 와주라
dc_title,국내주식갤,3172,,,장투러들을 위한 웹 알아옴
dc_title,국내주식갤,3171,,,"AI 반도체 최대 수혜주 삼성전기,LG전자 주가 전망·실적·목표주가 분석"
dc_title,국내주식갤,3170,,,엔진 초호황인데 주가는 반토막 한화엔진·HD현대마린엔진 지금이 기회
dc_title,국내주식갤,3169,,,"2026 건설주 투자전망, 지금 가장 유망한 종목"
dc_title,국내주식갤,3168,,,"파푸아뉴기니 엥가 아콤, 새벽 총격으로 49명 사망 무고한 길의 비극"
dc_title,국내주식갤,3166,,,그리스 철도 붕괴의 민낯: 템피 참사를 통해 본 인력 부족과 노후 설비
dc_title,국내주식갤,3165,,,"공짜 술 한 잔에 6명이 죽었다, 방비엥 메탄올 참사"
dc_title,국내주식갤,3164,,,2026 통신산업 심층 분석 AI 데이터센터(AIDC)가 바꾸는 통신주
dc_title,국내주식갤,3163,,,2026 K-콘텐츠에서 K-푸드까지! 한류가 만드는 새로운 투자 수혜주
dc_title,국내주식갤,3162,,,2026 화장품 관련주 전망 미국 아마존이 선택한 K뷰티 수혜주 총정리
dc_title,국내주식갤,3161,,,"AI 인터커넥트 대전환, 광통신 시대 개막! AI 데이터센터 최대 수혜주"
dc_title,국내주식갤,3160,,,갑자기 왜 오르노?
dc_title,국내주식갤,3158,,,2024 아이슬란드 빙하 붕괴: 23명 중 사라진 두 사람의 행방은?
dc_title,국내주식갤,3151,,,거북목에 두통으로 병원비만 500 썼는데 ㅋㅋ
dc_title,국내주식갤,3150,,,"화장 직전 관 속에서 깨어난 65세 여성, 21일간 생존 실화"
dc_title,국내주식갤,3149,,,아 숏이랑 인버스 너무 달다.
dc_title,국내주식갤,3147,,,"2026 철강산업 전망과 관련주 TOP6 심층분석 목표주가,투자포인트"
dc_title,국내주식갤,3146,,,삼전 떨어지는게 레버리지만 없으면 ok임?
dc_title,국내주식갤,3144,,,밥먹으러왔는데 옆에 한남새끼 냄새 씹
dc_title,국내주식갤,3143,,,사무실 포티행님들 표정 곱창났노 ㅅㅅㅅㅅㅅ
dc_title,국내주식갤,3140,,,오늘 뉴욕 출근길 ㄷㄷㄷ
dc_body,국내주식갤,3328,,,"2026 8월 1주 Global Portfolio 전략 Top Pick 10 2026 8월 1주 Global Portfolio 전략 Top Pick 10 2026 8월 1주 Global Portfolio 전략 Top Pick 10 이번 조정을 단순한 추세 붕괴가 아니라 레버리지 청산 과정으로 해석하고 있으며, AI 산업의 성장성 자체는 여전히 견고하다고 평가하며 관련 종목 리스크까지 상세 분석했습니다. finance.thesmileinfo.com 2026년 8월 글로벌 증시, 다시 상승장을 기대해도 될까? 2026년 하반기 글로벌 증시는 다시 한번 중요한 변곡점에 들어섰다. 7월까지 시장은 극심한 변동성을 경험했다. 특히 AI 반도체를 중심으로 급락이 이어지면서 많은 투자자들이 AI 버블 붕괴를 우려했다. 하지만 최근 시장 분위기는 조금씩 달라지고 있다. 이번 조정을 단순한 추세 붕괴가 아니라 레버리지 청산 과정 으로 해석하고 있으며, AI 산업의 성장성 자체는 여전히 견고하다고 평가하고 있다. 핵심 변수는 이제 AI가 아니라 금리 라는 점을 강조한다. 즉, AI 성장성은 유지 기업 실적도 견조 다만 장기금리가 증시를 억누르는 상황 이라는 것이 이번 보고서의 핵심이다."
dc_body,국내주식갤,3326,,,"2026 반도체 AI 데이터센터 투자 시대, 건설주 최대 수혜주 반도체와 AI가 건설 산업을 다시 살린다 2022년 이후 국내 건설업은 상당히 긴 침체를 경험했다. 고금리, PF(Project Financing) 부실, 공사비 상승, 지방 부동산 침체가 동시에 발생하면서 대부분의 건설사들은 신규 수주 확보에 어려움을 겪었다. 현재 건설경기의 가장 큰 문제를 다음 세 가지로 정리했다. 공사비 급등 고금리 지속 PF 금융 위축 이 세 가지 요인이 겹치면서 민간 건설시장은 사실상 장기간 침체 국면에 진입했다. 하지만 2026년 들어 분위기가 달라지고 있다. 정부와 대기업이 발표한 초대형 산업 투자 프로젝트가 건설업 전체의 흐름을 바꾸기 시작했기 때문이다. 2026 반도체 AI 데이터센터 투자 시대, 건설주 최대 수혜주 2026 반도체 AI 데이터센터 투자 시대, 건설주 최대 수혜주 반도체 클러스터와 AI 데이터센터 투자 확대가 국내 건설시장에 미치는 영향은 무엇일까? 삼성E&A, 삼성물산, 현대건설, GS건설, DL이앤씨 등 주요 건설주 투자전략과 향후 전망을 심층 분석했습니다. finance.thesmileinfo.com"
dc_body,국내주식갤,3325,,,병 ㅅ 도 아니고 왜그래?
dc_body,국내주식갤,3324,,,ㅠㅠ
dc_body,국내주식갤,3323,,,ㅇㅇ
dc_body,국내주식갤,3322,,,모아서 차트에 저점이라 판단되면 사는방법도 있음??실제로 그렇게 하는사람도 있어?
dc_body,국내주식갤,3319,,,3천만원 상향으로  거래량이 줄었다면 1억으로 해버리면  사살상 거래량이 적어서 상폐까지 갈수도... 따로 전산상조치도 필요없고..  쉬운 조치일텐데.. 레버리지 배율 조절??? 법도 개정해야 한다는대.. 전산상 개발하고 테스트로 해야하고.. 이상하네..  쉽고 빠른조치를 놔두고 왜 ??  어렵게 하지.. 다른 꼼수가 있는것인지..
dc_body,국내주식갤,3318,,,"AI 시장의 대전환 시작! AI 인프라 관련주 TOP5 총정리 AI 시장이 다시 커지는 이유 AI 시장은 이제 단순한 생성형 AI 경쟁을 넘어 실제 기업들이 업무에 적용하는 AX(AI Transformation) 시대에 진입하고 있습니다. 교보증권 리서치센터 보고서에서는 앞으로의 AI 시장은 모델 경쟁보다 기업이 실제 업무에서 AI를 얼마나 효율적으로 활용하는가 가 가장 중요한 성장 포인트라고 분석했습니다. 많은 투자자들이 AI 반도체만 주목하고 있지만 앞으로는 다음과 같은 산업들이 동시에 성장할 가능성이 높습니다. AI 데이터센터 GPU 클라우드 AI 추론(Inference) AI 플랫폼 기업용 AI 솔루션 AX 구축 서비스 AI SI(System Integration) AI 클라우드 이러한 변화는 국내 기업들에게도 매우 큰 기회가 될 수 있습니다. AI 시장의 대전환 시작! AI 인프라 관련주 TOP5 투자포인트 AI 시장의 대전환 시작! AI 인프라 관련주 TOP5 NAVER, 삼성SDS, LG CNS, NHN, 롯데이노베이트 AI 시장은 모델 경쟁보다 기업이 실제 업무에서 AI를 얼마나 효율적으로 활용하는가가 가장 중요한 성장 포인트 분석했습니다. finance.thesmileinfo.com"
dc_body,국내주식갤,3317,,,시총 2000억인데 분기 영익 1000억 ㄱㄱ - dc official App
dc_body,국내주식갤,3315,,,누가 투자하라고 협박함? ㅋㅋㅋ 리스크관리도 안되고 무지성 투자 몰빵치는 도박의 무능한 민족성이문제지 우리나라에만 있는 상품도 아니고 ㅋㅋㅋㅋ
dc_body,국내주식갤,3314,,,https://youtu.be/F7vkpSAd9CM
dc_body,국내주식갤,3313,,,https://youtu.be/BZLOJiexgYg
dc_body,국내주식갤,3311,,,https://www.telpan.co.kr/ 그룹방이용 한번하면 중독됩니다.. 언제 폭파될지 모르는 두려움.. 이제 이걸로 안전하게 비공개 그룹방은 초대코드 공유시 바로 해당그룹방으로 진입 너무편해요~~~
dc_body,국내주식갤,3310,,,"5주 전(06/29~07/03) 주간 수급을 보다가 외국인이 섹터 건강관리에서 +5백만주 순매수한 게 눈에 띄어서, 그 뒤로 어떻게 됐는지 5주간 추적해봤습니다. · 06/29~07/03 : +5백만주 (원본 관찰) · 07/06~07/10 : +3백만주 · 07/13~07/17 : -4백만주 · 07/20~07/24 : +0백만주 · 07/27~07/31 : +12백만주 방향은 대체로 이어졌습니다. 4주 합계 +11백만주. 다들 수급 보실 때 한 주 단위로 보시나요, 아니면 몇 주 겹쳐서 보시나요? 전체 회고는 여기서 보실 수 있습니다. https://www.curator-c2.co.kr/?p=1974 ? 흐름 회고 6호 - 주식브리핑큐레이터 ? 흐름 회고 · 6호 5주 전 주간 자금 흐름 보고서가 관찰한 한 장면이, 그 뒤 실제로 어떻게 흘러갔는지 되짚어 […] www.curator-c2.co.kr (주 단위 자금 흐름 회고를 무료로 정리하고 있습니다 — 검색: 주식브리핑큐레이터)"
dc_body,국내주식갤,3306,,,국민이 주주이자 주인인데 당연한거 아니야??
dc_body,국내주식갤,3305,,,접속이 안되노
dc_body,국내주식갤,3304,,,ㆍㆍㆍ
dc_body,국내주식갤,3302,,,"1) 테스터 그룹 가입 — 구글 로그인 상태에서 열어주세요 https://groups.google.com/g/quantum-asset-tester ""그룹 가입"" 버튼 누르면 끝입니다. 승인 안 기다리셔도 됩니다. 2) 가입 후 테스트 참여 → ""테스터가 되기"" → Play 스토어에서 설치 https://play.google.com/apps/testing/com.quantumasset.quantum_asset"
dc_body,국내주식갤,3301,,,운이 억세게 좋거나 천재적인 감각이 있는 사람들인듯 22~23이 바닥이라고 생각혔었는데 거기까지 내려갈줄은 예상 못했음
dc_body,국내주식갤,3299,,,키옥시아는 낸드 즉 아무도 안쓰는 usb나 만드는 회사 다이소 가봐 USB 2천원임 하닉 usb랑 아무 관련 없는 회사다 ㅇㅇ 모르면 공부좀해 - dc official App
dc_body,국내주식갤,3298,,,아이 시발년아 장난 그만쳐라 아까 상잔량 90만주였자나 다 어디갔어 - dc official App
dc_body,국내주식갤,3297,,,부러운 씹새끼.. - dc official App
dc_body,국내주식갤,3296,,,월욜 무조건 갭 10퍼는 뜰텐데 미수쓰고 ​ 월욜 팔면 대박인데 ​ 미수 1억5천되길래 걍 상에 다 갈겨버림 ㅋㅋ ​ 이재명 만세 월욜날 갭 10퍼만 올려줘라 ㅅㅅㅅㅅㅅ - dc official App
dc_body,국내주식갤,3295,,,사볼까
dc_body,국내주식갤,3294,,,나는 너무 목아지에 들어와서 이거 상한가 쳐도 감흥도 없다... 하...이게 주식 맞는거지 ?
dc_body,국내주식갤,3293,,,이사람들 12시에 몇만명이 보는데 엊그제는 내렸다고 질질짜고 눈물 콧물 감성팔이 하더니 오늘은 뭐 세상 다 얻은 표정이네 댓글들 찬양글 안쓰면 차단 당하고 찬양하는 종교 던데 이 사람들 주식에 도움이 되 ??
dc_body,국내주식갤,3292,,,하닉으로 인생역전한 사람도 많지만 전재산 잃은 사람도 많다 모두 이걸 경험했으니 더이상 변동성 심한 주식에 손대지 않기로 했다 토스뱅크 없애는 게 아니라 매수만 하지말라고 ㅋㅋ 세상 경제 돌아가는 건 알아야지 - dc official App
dc_body,국내주식갤,3291,,,범국가적으로 반도체주식 분석하고 있음. 누구나 지금이 바닥이라는걸 암 오를일만 남았음. https://gall.dcinside.com/mgallery/board/view/?id=krstock&no=2972785 빅브라더는 반도체 기술주를 사고 싶었다. - 한국 주식 마이너 갤러리 세력의 입장에서 하이닉스 존나 사고 싶으면 어떻게 하겠냐?니가 세력이고 니가 돈 존나 많다고 생각해봐라 씹고점 신고가에서 응 나 돈많아 하고 풀매수 하겠냐?아니면 나스닥이나 다른데부터 작업쳐서 분위기 싸하게 만들어 놓 gall.dcinside.com
dc_body,국내주식갤,3290,,,이러고 또 월요일날 ㅈㄴ빼겟지 ㅄ
dc_body,국내주식갤,3289,,,"2026년 하반기 2차전지 관련주 전망 실적 개선 TOP4 종목(POSCO홀딩스,SK이노베이션,LG에너지솔루션,삼성SDI) POSCO홀딩스 는 철강 실적 개선과 리튬 사업 흑자전환이 동시에 진행되며 중장기 성장성이 강화되고 있습니다. SK이노베이션 은 SK온의 흑자전환과 정유·윤활기유 실적 호조로 실적 턴어라운드가 본격화되고 있습니다. LG에너지솔루션 은 하반기 강한 실적 개선(증익) 모멘텀이 기대되는 대표 배터리 기업으로 평가되었습니다. 삼성SDI 는 하반기에도 흑자 기조를 유지하며 안정적인 실적 회복이 이어질 것으로 전망되었습니다. 종합적으로 2차전지 업종은 실적 개선과 리튬·배터리 사업 정상화가 진행되는 구간으로, 중장기 투자 매력이 높아지고 있는 것으로 분석되었습니다. 2026년 하반기 2차전지 관련주 전망 실적 개선 TOP4 종목 2026년 하반기 2차전지 관련주 전망 실적 개선 TOP4 POSCO홀딩스,SK이노베이션,LG에너지솔루션,삼성SDI 종합적으로 2차전지 업종은 실적 개선과 리튬·배터리 사업 정상화가 진행되는 구간으로, 중장기 투자 매력이 높아지고 있는 것으로 분석했습니다. finance.thesmileinfo.com"
dc_body,국내주식갤,3288,,,슬슬 숏충들 나타나서 떨어질듯
dc_body,국내주식갤,3287,,,어제도 솔직히 번지대일까봐 존나 무서웠다 - dc official App
dc_body,국내주식갤,3286,,,미장 급등주 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 꼬시다 꼬시다 오늘 새벽 364.8% 수익 - dc official App
dc_body,국내주식갤,3285,,,제정신임 아저씨들?
dc_body,국내주식갤,3284,,,급등하다가 급하락 다시 급등. 이거 반복된다. 홀짝홀짝.
dc_body,국내주식갤,3283,,,찬성?
dc_body,국내주식갤,3281,,,이제 바닥 거의 다 왔다.
dc_body,국내주식갤,3280,,,응?
dc_body,국내주식갤,3279,,,"지는 부동산 갭투자하고 개미들 돈은 레버리지로 파쇄기 돌려버리고 청문회에서 갭투자 지적하니까 화내면서 기싸움함 개레전드 내로남불 관료 김용범 고성 항의에… 옆에 있던 우상호 ""그만하시라"" / #채널A #뉴스TOP10 #shorts [뉴스TOP10] 김용범 고성 항의에… 옆에 있던 우상호 ""그만하시라"" #채널A #뉴스TOP10 #뉴스탑텐 #김용범 #대통령실 #정책실장 #부동산 #갭투자 #우상호 #정무수석 #김은혜 #국민의힘 #의원 #김병기 #운영위원장 #국회 youtube.com 참고로 이새끼 문재인 시절 부동산 관련 김현미 따까리하던새끼임"
dc_body,국내주식갤,3278,,,제목 어그로 미안하다 어제 7월 29일 하이닉스 어닝콜 시점에 뜬금없이 미국 이란 전쟁 재개 오늘 7월 30일 삼성전자 어닝콜 시점에 뜬금없이 미국 이란 전쟁 재개 이것 말고도 석연치 않은 부분이 진짜 많은거 같은데 너무 많이 잃어서 뇌가 헷가닥 한거냐 아님 그럴듯 해 보이냐 - dc official App
dc_body,국내주식갤,3276,,,평단 거의 다왔는데 왜?
dc_body,국내주식갤,3275,,,꼭대기에서 사놓고 적어도 남들보다 비싸게사놓고선 빤쓰벗고 누워있으면 알아서 미장처럼 천프로 갈줄알았다고? ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ . . . . . 너 납치된거야...
dc_body,국내주식갤,3274,,,"2026 지주회사 관련주｜LG, HD현대, 한화, LS, CJ 주가 전망 및 투자전략 2026년, 왜 다시 지주회사에 주목해야 할까? 국내 증시에서 지주회사는 오랫동안 대표적인 저평가 업종으로 평가받아 왔다. 많은 투자자들이 ""좋은 자산을 보유하고 있는데도 왜 주가는 오르지 않을까?""라는 의문을 가져왔고, 이러한 현상은 오랫동안 코리아 디스카운트(Korea Discount) 의 대표 사례로 언급됐다. 하지만 2026년 들어 분위기가 달라지고 있다. 정부의 밸류업 정책, 상법 개정 논의, 배당 관련 세제 변화, 자사주 소각 확대 등 기업가치 제고를 위한 환경이 조성되면서 지주회사에 대한 시장의 관심도 다시 높아지고 있다. 단순히 ""지주사는 싸다"" 라는 기존 관점을 넘어 ""왜 싸고, 어떤 기업이 먼저 재평가될 것인가"" 에 초점을 맞춘 새로운 분석 프레임을 제시했다. 2026 지주회사 관련주｜LG, HD현대, 한화, LS, CJ 주가 전망 및 투자전략 2026 지주회사 관련주｜LG,HD현대,한화,LS,CJ 주가 전망 및 투자전략 정부의 밸류업 정책, 상법 개정 논의, 배당 관련 세제 변화, 자사주 소각 확대 등 기업가치 제고를 위한 환경이 조성되면서 지주회사에 대한 시장의 관심도 다시 높아지고 있는 내용 분석했습니다 finance.thesmileinfo.com"
dc_body,국내주식갤,3272,,,https://youtu.be/9O0MBsaRHQ4
dc_body,국내주식갤,3271,,,목표배당이 월 2%라고 해서 쭉 모아뒀는데 기사뜬거 보니까 주당 153원으로 2% 확정이네 ㅋ 이대로면 연 24%인데 오늘도 좀더 주워 담아야겠음
dc_body,국내주식갤,3269,,,냉정하게 삼닉 포함해서 국내주식 모두 쓰레기임. 삼닉은 걍 20년도부터 이어진 ai 장 서플라이체인 후반부로서 마지막에 오르는게 맞고 꺼질때도 가장 먼저 꺼지는법임. 이미 lg전자나 좆 병신같은 일본 반도체기업까지 오를때부터 눈치는 채고 있었어야지. 정상적인 투자자라면 이미 ai 사이클 막바지인 25년도에 다 털었을거다. 좆버러지들 이제 벌 받아라 참고로 느그드비아는 코로나때부터 시작된거다. 거의 10년치 상승 다 받고 이제 걍 사이클 끝나면 삼닉은 파산단계 들어갈거다 수고하쇼
dc_body,국내주식갤,3268,,,이번 급등기때 싹 정리해서 집 계약 보러다니더라 전세 들어갈 돈으로 매수하게 되었으니 투자 잘 한듯
dc_body,국내주식갤,3267,,,미국유럽처럼 스포츠 토토랑 카지노 합법화 해라.주식보다 그게 더 낫겟다. 토토랑 카지노 허용하고 세금이나 잘 걷어라..괜히 국민 연금으로 주식 건드려서 연금 다 말아먹지 말고.
dc_body,국내주식갤,3266,,,https://youtu.be/4Eow2Y8xa8Q
dc_body,국내주식갤,3265,,,3주도 개미입니다
dc_body,국내주식갤,3262,,,진짜 무슨 미래를 보는 천재적 발굴자 아니라면 우량주 사서 존버하면 폭락하던데
dc_body,국내주식갤,3261,,,국장은 어차피 단타용인데 ㅋㅋ
dc_body,국내주식갤,3259,,,성공이라네요 - dc official App
